cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
256,48,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,2,13.0225,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0034,108.22,2322.51
256,64,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,11.9472,auto,0.0,157.28,2556.23
256,80,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,2,14.0021,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0034,167.75,2202.15
256,96,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,14.2839,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0034,197.33,2179.35
256,112,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,16.1354,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,203.8,1947.55
256,128,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,15.4031,auto,0.0,243.98,2059.29
256,200,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,21.0906,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,278.42,1566.89
256,208,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,21.1448,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,288.81,1569.84
256,216,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,21.2766,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,298.06,1567.05
256,224,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,21.381,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,307.59,1566.29
256,232,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,21.7124,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,313.72,1549.18
256,240,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,21.7644,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,323.76,1552.25
256,248,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,21.782,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,334.28,1557.76
256,256,7168,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,301,1,22.1506,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,339.32,1538.5
256,1,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,8.2673,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,0.67,667.7
256,2,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,8.4853,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,1.3,652.33
256,4,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,8.3665,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,2.63,665.2
256,8,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,8.6306,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,5.1,651.85
256,16,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,8.6867,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,10.14,661.55
256,24,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,8.7444,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,15.11,671.0
256,32,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,8.8861,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,19.82,673.9
256,40,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,9.4432,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,23.32,646.94
256,48,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,9.8912,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,26.71,629.85
256,56,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,9.8987,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,31.14,641.58
256,64,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,10.11,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,34.85,640.12
256,72,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,10.0269,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,39.53,657.48
256,80,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,277,8,10.8589,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,40.56,618.23
256,88,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,10.9286,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,44.33,625.35
256,96,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,277,8,11.4666,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,46.09,606.55
256,104,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,10.8052,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,52.99,654.85
256,112,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,10.9637,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,56.24,656.41
256,120,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,10.9485,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,60.34,668.36
256,136,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,8,12.5129,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0225,59.83,604.11
256,168,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,10,12.8567,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0248,71.93,625.55
256,176,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,8,12.9456,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0218,74.84,630.59
256,184,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,8,12.4417,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0218,81.41,665.84
256,192,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,9,13.1416,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.023,80.43,639.57
256,200,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,277,8,13.3939,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,82.2,636.55
256,208,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,277,8,13.6897,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,83.64,631.62
256,216,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,277,8,14.0595,flydsl_gemm2_abf16_wbf16_bf16_t64x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,84.58,623.6
256,224,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,7,13.7138,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0206,89.92,648.13
256,232,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.7502,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0185,92.88,655.2
256,240,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.205,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0184,100.05,691.4
256,248,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.0434,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0188,104.67,709.23
256,256,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.9448,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0188,101.06,672.05
256,264,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.997,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0187,103.83,678.18
256,272,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,14.0363,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0186,106.68,684.89
256,280,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,7,14.0317,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0203,109.85,693.73
256,288,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,14.1267,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.02,112.23,697.61
256,296,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,14.0558,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0187,115.93,709.73
256,304,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,14.1491,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0193,118.28,713.59
256,312,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,14.0362,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0186,122.37,727.94
256,320,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.5745,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.019,129.77,761.6
256,328,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,14.1857,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0159,127.29,737.3
256,336,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.618,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0189,135.83,776.91
256,344,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,14.3843,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0185,131.65,743.92
256,352,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,14.1549,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0187,136.9,764.51
256,360,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,14.5417,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0161,136.28,752.49
256,368,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,14.5374,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0185,139.35,761.02
256,376,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,6,14.6245,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0186,141.54,764.75
256,384,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,14.5723,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0188,145.06,775.78
256,392,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.6161,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,147.64,781.73
256,400,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.3612,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,153.33,804.02
256,408,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.7061,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,152.73,793.38
256,416,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.7836,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,154.91,797.39
256,424,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.7904,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0164,157.81,805.19
256,432,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.9919,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,158.63,802.43
256,440,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.8858,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0163,162.72,816.27
256,448,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.0895,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0161,163.44,813.26
256,456,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.2088,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0163,165.06,814.82
256,464,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.177,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,168.3,824.49
256,472,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.3007,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,169.82,825.72
256,480,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.346,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0161,172.19,831.16
256,488,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.5019,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,173.3,830.59
256,496,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.4961,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,176.21,838.7
256,504,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.5376,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0162,178.57,844.24
256,512,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.6923,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0161,179.61,843.62
256,1,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,9.3379,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,1.57,1573.86
256,2,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,8.8497,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,3.32,1662.53
256,4,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,9.3436,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,6.28,1578.15
256,8,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,8.9677,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,13.1,1651.61
256,16,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,39,16,9.005,flydsl_gemm2_abf16_wbf16_bf16_t32x64x64_split_k16_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,26.08,1659.33
256,24,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,10.0591,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,35.02,1498.47
256,32,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,10.3083,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,45.57,1474.96
256,40,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,217,8,10.9422,flydsl_gemm2_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,53.66,1401.49
256,72,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.7492,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0174,76.87,1153.5
256,80,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.5885,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0179,86.43,1176.79
256,88,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,1,5,13.9756,_ZN5aiter39bf16gemm_fp32bf16_tn_32x64_splitk_cleanE,0.0162,92.44,1153.57
256,96,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.8999,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0181,101.39,1169.28
256,104,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,14.1683,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0157,107.76,1156.38
256,112,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,14.2858,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0203,115.09,1156.05
256,120,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,14.4044,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0182,122.3,1155.63
256,128,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,7,14.3206,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0202,131.21,1171.54
256,136,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,7,14.5367,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0202,137.34,1163.14
256,144,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,14.7263,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0162,143.55,1157.07
256,152,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.8838,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,149.92,1153.63
256,160,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.8739,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0159,157.91,1163.21
256,168,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.2068,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.016,162.18,1146.37
256,176,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.105,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0163,171.05,1162.77
256,184,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,15.2228,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0161,177.44,1162.38
256,192,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,5,14.6664,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0162,192.18,1215.42
256,200,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.3582,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0161,191.17,1169.2
256,208,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.6999,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,194.49,1152.11
256,216,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.6515,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0161,202.59,1164.04
256,224,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.7154,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0162,209.24,1167.65
256,232,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.0842,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,211.75,1149.03
256,240,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,15.9649,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0162,220.69,1165.82
256,248,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.3657,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,222.46,1145.28
256,256,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.2678,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,231.01,1160.23
256,264,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.3531,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,236.99,1162.19
256,272,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.465,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,242.51,1162.25
256,280,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.6496,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,246.88,1157.24
256,288,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,17.1636,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0162,246.33,1130.22
256,296,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.3667,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0138,250.21,1124.55
256,304,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.623,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0137,253.23,1115.63
256,312,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.8372,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0138,256.78,1109.58
256,320,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.7354,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0138,264.87,1123.34
256,328,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.226,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0137,264.19,1100.3
256,336,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.1608,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0139,271.6,1111.46
256,344,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.5378,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0137,272.41,1095.93
